date,location,confirmed,recoveries,deaths,daily_confirmed,daily_recoveries,daily_deaths
2020-04-04,Haryana,49,24,0,0,0,0
2020-04-04,Himachal Pradesh,6,1,1,0,0,0
2020-04-04,Jammu and Kashmir,75,3,2,0,0,0
2020-04-04,Jharkhand,2,0,0,0,0,0
2020-04-04,Karnataka,128,12,3,4,2,0
2020-04-04,Kerala,295,41,2,9,14,0
2020-04-04,Ladakh,14,3,0,0,0,0
2020-04-04,Madhya Pradesh,104,0,6,0,0,0
2020-04-04,Maharashtra,490,42,24,155,0,8
2020-04-04,Manipur,2,0,0,0,0,0
2020-04-04,Mizoram,1,0,0,0,0,0
2020-04-04,Odisha,5,0,0,0,0,0
2020-04-04,Puducherry,5,1,0,0,0,0
2020-04-04,Punjab,57,1,5,9,0,0
2020-04-04,Rajasthan,200,21,0,33,18,0
2020-04-04,Tamil Nadu,411,6,2,102,0,1
2020-04-04,Telengana,159,1,7,1,0,0
2020-04-04,Uttarakhand,16,2,0,6,0,0
2020-04-04,Uttar Pradesh,174,19,2,2,5,0
2020-04-04,West Bengal,69,3,3,6,0,0
2020-04-05,Andhra Pradesh,190,1,1,29,0,0
2020-04-05,Andaman and Nicobar Islands,10,0,0,0,0,0
2020-04-05,Arunachal Pradesh,1,0,0,0,0,0
2020-04-05,Assam,26,0,0,2,0,0
2020-04-05,Bihar,30,0,1,0,0,0
2020-04-05,Chandigarh,18,0,0,0,0,0
2020-04-05,Chhattisgarh,9,3,0,0,0,0
2020-04-05,Delhi,503,18,7,58,3,1
2020-04-05,Goa,7,0,0,0,0,0
2020-04-05,Gujarat,122,18,11,17,4,1
2020-04-05,Haryana,59,25,1,10,1,1
2020-04-05,Himachal Pradesh,6,1,1,0,0,0
2020-04-05,Jammu and Kashmir,106,4,2,31,1,0
2020-04-05,Jharkhand,3,0,0,1,0,0
2020-04-05,Karnataka,144,12,4,16,0,1
2020-04-05,Kerala,306,49,2,11,8,0
2020-04-05,Ladakh,14,10,0,0,7,0
2020-04-05,Madhya Pradesh,165,0,9,61,0,3
2020-04-05,Maharashtra,490,42,24,0,0,0
2020-04-05,Manipur,2,0,0,0,0,0
2020-04-05,Mizoram,1,0,0,0,0,0
2020-04-05,Odisha,20,0,0,15,0,0
2020-04-05,Puducherry,5,1,0,0,0,0
2020-04-05,Punjab,57,1,5,0,0,0
2020-04-05,Rajasthan,200,21,0,0,0,0
2020-04-05,Tamil Nadu,485,6,3,74,0,1
2020-04-05,Telengana,269,32,7,110,31,0
2020-04-05,Uttarakhand,22,2,0,6,0,0
2020-04-05,Uttar Pradesh,227,19,2,53,0,0
2020-04-05,West Bengal,80,10,3,11,7,0
2020-04-06,Andhra Pradesh,226,1,3,36,0,2
2020-04-06,Andaman and Nicobar Islands,10,0,0,0,0,0
2020-04-06,Arunachal Pradesh,1,0,0,0,0,0
2020-04-06,Assam,26,0,0,0,0,0
2020-04-06,Bihar,32,0,1,2,0,0
2020-04-06,Chandigarh,18,0,0,0,0,0
2020-04-06,Chhattisgarh,10,8,0,1,5,0
2020-04-06,Delhi,523,19,7,20,1,0
2020-04-06,Goa,7,0,0,0,0,0
2020-04-06,Gujarat,144,22,12,22,4,1
2020-04-06,Haryana,84,25,1,25,0,0
2020-04-06,Himachal Pradesh,13,2,1,7,1,0
2020-04-06,Jammu and Kashmir,109,4,2,3,0,0
2020-04-06,Jharkhand,4,0,0,1,0,0
2020-04-06,Karnataka,151,12,4,7,0,0
2020-04-06,Kerala,314,55,2,8,6,0
2020-04-06,Ladakh,14,10,0,0,0,0
2020-04-06,Madhya Pradesh,165,0,9,0,0,0
2020-04-06,Maharashtra,748,56,45,258,14,21
2020-04-06,Manipur,2,0,0,0,0,0
2020-04-06,Mizoram,1,0,0,0,0,0
2020-04-06,Odisha,21,2,0,1,2,0
2020-04-06,Puducherry,5,1,0,0,0,0
2020-04-06,Punjab,76,4,6,19,3,1
2020-04-06,Rajasthan,274,21,0,74,0,0
2020-04-06,Tamil Nadu,571,8,5,86,2,2
2020-04-06,Telengana,321,34,7,52,2,0
2020-04-06,Uttarakhand,26,4,0,4,2,0
2020-04-06,Uttar Pradesh,305,21,3,78,2,1
2020-04-06,West Bengal,80,10,3,0,0,0
2020-04-07,Andhra Pradesh,266,1,3,40,0,0
2020-04-07,Andaman and Nicobar Islands,10,0,0,0,0,0
2020-04-07,Arunachal Pradesh,1,0,0,0,0,0
2020-04-07,Assam,26,0,0,0,0,0
2020-04-07,Bihar,32,0,1,0,0,0
2020-04-07,Chandigarh,18,7,0,0,7,0
2020-04-07,Chhattisgarh,10,9,0,0,1,0
2020-04-07,Delhi,576,21,7,53,2,0
2020-04-07,Goa,7,0,0,0,0,0
2020-04-07,Gujarat,165,25,13,21,3,1
2020-04-07,Haryana,90,25,1,6,0,0
2020-04-07,Himachal Pradesh,13,2,1,0,0,0
2020-04-07,Jammu and Kashmir,116,4,2,7,0,0
2020-04-07,Jharkhand,4,0,0,0,0,0
2020-04-07,Karnataka,175,25,4,24,13,0
2020-04-07,Kerala,327,58,2,13,3,0
2020-04-07,Ladakh,14,10,0,0,0,0
2020-04-07,Madhya Pradesh,229,0,13,64,0,4
2020-04-07,Maharashtra,868,56,48,120,0,3
2020-04-07,Manipur,2,0,0,0,0,0
2020-04-07,Mizoram,1,0,0,0,0,0
2020-04-07,Odisha,42,2,1,21,0,1
2020-04-07,Puducherry,5,1,0,0,0,0
2020-04-07,Punjab,91,4,7,15,0,1
2020-04-07,Rajasthan,288,21,3,14,0,3
2020-04-07,Tamil Nadu,621,8,5,50,0,0
2020-04-07,Telengana,364,35,7,43,1,0
2020-04-07,Tripura,1,0,0,,,
2020-04-07,Uttarakhand,31,5,0,5,1,0
2020-04-07,Uttar Pradesh,305,21,3,0,0,0
2020-04-07,West Bengal,91,13,3,11,3,0
2020-04-08,Andhra Pradesh,305,5,4,39,4,1
2020-04-08,Andaman and Nicobar Islands,10,0,0,0,0,0
2020-04-08,Arunachal Pradesh,1,0,0,0,0,0
2020-04-08,Assam,27,0,0,1,0,0
2020-04-08,Bihar,38,0,1,6,0,0
2020-04-08,Chandigarh,18,7,0,0,0,0
2020-04-08,Chhattisgarh,10,9,0,0,0,0
2020-04-08,Delhi,576,21,9,0,0,2
2020-04-08,Goa,7,0,0,0,0,0
2020-04-08,Gujarat,165,25,13,0,0,0
2020-04-08,Haryana,147,28,3,57,3,2
2020-04-08,Himachal Pradesh,18,2,1,5,0,0
2020-04-08,Jammu and Kashmir,116,4,2,0,0,0
2020-04-08,Jharkhand,4,0,0,0,0,0
2020-04-08,Karnataka,175,25,4,0,0,0
2020-04-08,Kerala,336,70,2,9,12,0
2020-04-08,Ladakh,14,10,0,0,0,0
2020-04-08,Madhya Pradesh,229,0,13,0,0,0
2020-04-08,Maharashtra,1018,79,64,150,23,16
2020-04-08,Manipur,2,0,0,0,0,0
2020-04-08,Mizoram,1,0,0,0,0,0
2020-04-08,Odisha,42,2,1,0,0,0
2020-04-08,Puducherry,5,1,0,0,0,0
2020-04-08,Punjab,91,4,7,0,0,0
2020-04-08,Rajasthan,328,21,3,40,0,0
2020-04-08,Tamil Nadu,690,19,7,69,11,2
2020-04-08,Telengana,427,35,7,63,0,0
2020-04-08,Tripura,1,0,0,0,0,0
2020-04-08,Uttarakhand,31,5,0,0,0,0
2020-04-08,Uttar Pradesh,343,26,3,38,5,0
2020-04-08,West Bengal,99,13,5,8,0,2
2020-04-09,Andhra Pradesh,348,6,4,43,1,0
2020-04-09,Andaman and Nicobar Islands,11,0,0,1,0,0
2020-04-09,Arunachal Pradesh,1,0,0,0,0,0
2020-04-09,Assam,28,0,0,1,0,0
2020-04-09,Bihar,39,0,1,1,0,0
2020-04-09,Chandigarh,18,7,0,0,0,0
2020-04-09,Chhattisgarh,10,9,0,0,0,0
2020-04-09,Delhi,669,21,9,93,0,0
2020-04-09,Goa,7,0,0,0,0,0
2020-04-09,Gujarat,179,25,16,14,0,3
2020-04-09,Haryana,169,29,3,22,1,0
2020-04-09,Himachal Pradesh,18,2,1,0,0,0
2020-04-09,Jammu and Kashmir,158,4,4,42,0,2
2020-04-09,Jharkhand,13,0,0,9,0,0
2020-04-09,Karnataka,181,28,5,6,3,1
2020-04-09,Kerala,345,83,2,9,13,0
2020-04-09,Ladakh,14,10,0,0,0,0
2020-04-09,Madhya Pradesh,259,0,16,30,0,3
2020-04-09,Maharashtra,1135,117,72,117,38,8
2020-04-09,Manipur,2,1,0,0,1,0
2020-04-09,Mizoram,1,0,0,0,0,0
2020-04-09,Odisha,42,2,1,0,0,0
2020-04-09,Puducherry,5,1,0,0,0,0
2020-04-09,Punjab,101,4,8,10,0,1
2020-04-09,Rajasthan,383,21,3,55,0,0
2020-04-09,Tamil Nadu,738,21,8,48,2,1
2020-04-09,Telengana,442,35,7,15,0,0
2020-04-09,Tripura,1,0,0,0,0,0
2020-04-09,Uttarakhand,35,5,0,4,0,0
2020-04-09,Uttar Pradesh,410,31,4,67,5,1
2020-04-09,West Bengal,103,16,5,4,3,0
2020-04-10,Andhra Pradesh,363,7,6,15,1,2
2020-04-10,Andaman and Nicobar Islands,11,0,0,0,0,0
2020-04-10,Arunachal Pradesh,1,0,0,0,0,0
2020-04-10,Assam,29,0,0,1,0,0
2020-04-10,Bihar,60,0,1,21,0,0
2020-04-10,Chandigarh,18,7,0,0,0,0
2020-04-10,Chhattisgarh,10,9,0,0,0,0
2020-04-10,Delhi,898,25,13,229,4,4
2020-04-10,Goa,7,1,0,0,1,0
2020-04-10,Gujarat,241,26,17,62,1,1
2020-04-10,Haryana,169,29,3,0,0,0
2020-04-10,Himachal Pradesh,28,6,1,10,4,0
2020-04-10,Jammu and Kashmir,184,6,4,26,2,0
2020-04-10,Jharkhand,13,0,1,0,0,1
2020-04-10,Karnataka,197,30,6,16,2,1
2020-04-10,Kerala,357,96,2,12,13,0
2020-04-10,Ladakh,15,10,0,1,0,0
2020-04-10,Madhya Pradesh,259,0,16,0,0,0
2020-04-10,Maharashtra,1364,125,97,229,8,25
2020-04-10,Manipur,2,1,0,0,0,0
2020-04-10,Mizoram,1,0,0,0,0,0
2020-04-10,Odisha,44,2,1,2,0,0
2020-04-10,Puducherry,5,1,0,0,0,0
2020-04-10,Punjab,132,5,11,31,1,3
2020-04-10,Rajasthan,463,21,3,80,0,0
2020-04-10,Tamil Nadu,834,21,8,96,0,0
2020-04-10,Telengana,473,35,7,31,0,0
2020-04-10,Tripura,1,0,0,0,0,0
2020-04-10,Uttarakhand,35,5,0,0,0,0
2020-04-10,Uttar Pradesh,431,32,4,21,1,0
2020-04-10,West Bengal,116,16,5,13,0,0
2020-04-11,Andhra Pradesh,381,11,6,18,4,0
2020-04-11,Andaman and Nicobar Islands,11,0,0,0,0,0
2020-04-11,Arunachal Pradesh,1,0,0,0,0,0
2020-04-11,Assam,29,0,1,0,0,1
2020-04-11,Bihar,60,0,1,0,0,0
2020-04-11,Chandigarh,18,7,0,0,0,0
2020-04-11,Chhattisgarh,18,9,0,8,0,0
2020-04-11,Delhi,903,25,14,5,0,1
2020-04-11,Goa,7,1,0,0,0,0
2020-04-11,Gujarat,308,31,19,67,5,2
2020-04-11,Haryana,177,29,3,8,0,0
2020-04-11,Himachal Pradesh,28,6,1,0,0,0
2020-04-11,Jammu and Kashmir,207,6,4,23,0,0
2020-04-11,Jharkhand,17,0,1,4,0,0
2020-04-11,Karnataka,214,37,6,17,7,0
2020-04-11,Kerala,364,123,2,7,27,0
2020-04-11,Ladakh,15,10,0,0,0,0
2020-04-11,Madhya Pradesh,443,0,33,184,0,17
2020-04-11,Maharashtra,1574,188,110,210,63,13
2020-04-11,Manipur,2,1,0,0,0,0
2020-04-11,Mizoram,1,0,0,0,0,0
2020-04-11,Odisha,48,2,1,4,0,0
2020-04-11,Puducherry,7,1,0,2,0,0
2020-04-11,Punjab,132,5,11,0,0,0
2020-04-11,Rajasthan,553,21,3,90,0,0
2020-04-11,Tamil Nadu,911,44,8,77,23,0
2020-04-11,Telengana,504,43,9,31,8,2
2020-04-11,Tripura,2,0,0,1,0,0
2020-04-11,Uttarakhand,35,5,0,0,0,0
2020-04-11,Uttar Pradesh,433,32,4,2,0,0
2020-04-11,West Bengal,126,16,5,10,0,0
2020-04-12,Andhra Pradesh,381,11,6,0,0,0
2020-04-12,Andaman and Nicobar Islands,11,10,0,0,10,0
2020-04-12,Arunachal Pradesh,1,0,0,0,0,0
2020-04-12,Assam,29,0,1,0,0,0
2020-04-12,Bihar,64,19,1,4,19,0
2020-04-12,Chandigarh,19,7,0,1,0,0
2020-04-12,Chhattisgarh,25,10,0,7,1,0
2020-04-12,Delhi,1069,25,19,166,0,5
2020-04-12,Goa,7,5,0,0,4,0
2020-04-12,Gujarat,432,44,22,124,13,3
2020-04-12,Haryana,185,29,3,8,0,0
2020-04-12,Himachal Pradesh,32,6,1,4,0,0
2020-04-12,Jammu and Kashmir,224,6,4,17,0,0
2020-04-12,Jharkhand,17,0,1,0,0,0
2020-04-12,Karnataka,226,37,6,12,0,0
2020-04-12,Kerala,374,142,2,10,19,0
2020-04-12,Ladakh,15,10,0,0,0,0
2020-04-12,Madhya Pradesh,564,0,36,121,0,3
2020-04-12,Maharashtra,1761,208,127,187,20,17
2020-04-12,Manipur,2,1,0,0,0,0
2020-04-12,Mizoram,1,0,0,0,0,0
2020-04-12,Odisha,54,12,1,6,10,0
2020-04-12,Puducherry,7,1,0,0,0,0
2020-04-12,Punjab,151,5,11,19,0,0
2020-04-12,Rajasthan,700,21,3,147,0,0
2020-04-12,Tamil Nadu,969,44,10,58,0,2
2020-04-12,Telengana,504,43,9,0,0,0
2020-04-12,Tripura,2,0,0,0,0,0
2020-04-12,Uttarakhand,35,5,0,0,0,0
2020-04-12,Uttar Pradesh,452,45,5,19,13,1
2020-04-12,West Bengal,134,19,5,8,3,0
2020-04-13,Andhra Pradesh,432,11,7,51,0,1
2020-04-13,Andaman and Nicobar Islands,11,10,0,0,0,0
2020-04-13,Arunachal Pradesh,1,0,0,0,0,0
2020-04-13,Assam,31,0,1,2,0,0
2020-04-13,Bihar,64,26,1,0,7,0
2020-04-13,Chandigarh,21,7,0,2,0,0
2020-04-13,Chhattisgarh,31,10,0,6,0,0
2020-04-13,Delhi,1154,27,24,85,2,5
2020-04-13,Goa,7,5,0,0,0,0
2020-04-13,Gujarat,539,47,26,107,3,4
2020-04-13,Haryana,185,29,3,0,0,0
2020-04-13,Himachal Pradesh,32,13,1,0,7,0
2020-04-13,Jammu and Kashmir,245,6,4,21,0,0
2020-04-13,Jharkhand,19,0,2,2,0,1
2020-04-13,Karnataka,247,59,6,21,22,0
2020-04-13,Kerala,376,179,3,2,37,1
2020-04-13,Ladakh,15,10,0,0,0,0
2020-04-13,Madhya Pradesh,604,44,43,40,44,7
2020-04-13,Maharashtra,1985,217,149,224,9,22
2020-04-13,Manipur,2,1,0,0,0,0
2020-04-13,Mizoram,1,0,0,0,0,0
2020-04-13,Nagaland,1,0,0,,,
2020-04-13,Odisha,54,12,1,0,0,0
2020-04-13,Puducherry,7,1,0,0,0,0
2020-04-13,Punjab,167,14,11,16,9,0
2020-04-13,Rajasthan,812,21,3,112,0,0
2020-04-13,Tamil Nadu,1075,50,11,106,6,1
2020-04-13,Telengana,562,100,16,58,57,7
2020-04-13,Tripura,2,0,0,0,0,0
2020-04-13,Uttarakhand,35,5,0,0,0,0
2020-04-13,Uttar Pradesh,483,47,5,31,2,0
2020-04-13,West Bengal,152,29,7,18,10,2
2020-04-14,Andhra Pradesh,473,14,9,41,3,2
2020-04-14,Andaman and Nicobar Islands,11,10,0,0,0,0
2020-04-14,Arunachal Pradesh,1,0,0,0,0,0
2020-04-14,Assam,31,0,1,0,0,0
2020-04-14,Bihar,66,26,1,2,0,0
2020-04-14,Chandigarh,21,7,0,0,0,0
2020-04-14,Chhattisgarh,31,10,0,0,0,0
2020-04-14,Delhi,1510,30,28,356,3,4
2020-04-14,Goa,7,5,0,0,0,0
2020-04-14,Gujarat,617,55,26,78,8,0
2020-04-14,Haryana,199,34,3,14,5,0
2020-04-14,Himachal Pradesh,32,13,1,0,0,0
2020-04-14,Jammu and Kashmir,270,16,4,25,10,0
2020-04-14,Jharkhand,24,0,2,5,0,0
2020-04-14,Karnataka,258,65,9,11,6,3
2020-04-14,Kerala,379,198,3,3,19,0
2020-04-14,Ladakh,15,10,0,0,0,0
2020-04-14,Madhya Pradesh,730,51,50,126,7,7
2020-04-14,Maharashtra,2337,229,160,352,12,11
2020-04-14,Manipur,2,1,0,0,0,0
2020-04-14,Meghalaya,1,0,0,,,
2020-04-14,Mizoram,1,0,0,0,0,0
2020-04-14,Nagaland,1,0,0,0,0,0
2020-04-14,Odisha,55,18,1,1,6,0
2020-04-14,Puducherry,7,1,0,0,0,0
2020-04-14,Punjab,176,14,12,9,0,1
2020-04-14,Rajasthan,879,133,3,67,112,0
2020-04-14,Tamil Nadu,1173,58,11,98,8,0
2020-04-14,Telengana,624,100,17,62,0,1
2020-04-14,Tripura,2,0,0,0,0,0
2020-04-14,Uttarakhand,35,7,0,0,2,0
2020-04-14,Uttar Pradesh,657,49,5,174,2,0
2020-04-14,West Bengal,190,36,7,38,7,0
2020-04-15,Andaman and Nicobar Islands,11,10,0,0,0,0
2020-04-15,Andhra Pradesh,503,16,9,30,2,0
2020-04-15,Arunachal Pradesh,1,0,0,0,0,0
2020-04-15,Assam,33,0,1,2,0,0
2020-04-15,Bihar,70,29,1,4,3,0
2020-04-15,Chandigarh,21,7,0,0,0,0
2020-04-15,Chhattisgarh,33,13,0,2,3,0
2020-04-15,Delhi,1561,30,30,51,0,2
2020-04-15,Goa,7,5,0,0,0,0
2020-04-15,Gujarat,695,59,30,78,4,4
2020-04-15,Haryana,199,34,3,0,0,0
2020-04-15,Himachal Pradesh,33,13,1,1,0,0
2020-04-15,Jammu and Kashmir,278,30,4,8,14,0
2020-04-15,Jharkhand,27,0,2,3,0,0
2020-04-15,Karnataka,277,75,11,19,10,2
2020-04-15,Kerala,387,211,3,8,13,0
2020-04-15,Ladakh,17,10,0,2,0,0
2020-04-15,Madhya Pradesh,987,64,53,257,13,3
2020-04-15,Maharashtra,2687,259,178,350,30,18
2020-04-15,Manipur,2,1,0,0,0,0
2020-04-15,Meghalaya,7,0,1,6,0,1
2020-04-15,Mizoram,1,0,0,0,0,0
2020-04-15,Nagaland,0,0,0,-1,0,0
2020-04-15,Odisha,60,18,1,5,0,0
2020-04-15,Puducherry,7,1,0,0,0,0
2020-04-15,Punjab,186,14,13,10,0,1
2020-04-15,Rajasthan,1005,147,3,126,14,0
2020-04-15,Tamil Nadu,1204,81,12,31,23,1
2020-04-15,Telengana,647,120,18,23,20,1
2020-04-15,Tripura,2,0,0,0,0,0
2020-04-15,Uttarakhand,37,9,0,2,2,0
2020-04-15,Uttar Pradesh,735,51,11,78,2,6
2020-04-15,West Bengal,213,37,7,23,1,0
2020-04-16,Andaman and Nicobar Islands,11,10,0,0,0,0
2020-04-16,Andhra Pradesh,534,20,14,31,4,5
2020-04-16,Arunachal Pradesh,1,0,0,0,0,0
2020-04-16,Assam,33,5,1,0,5,0
2020-04-16,Bihar,74,29,1,4,0,0
2020-04-16,Chandigarh,21,7,0,0,0,0
2020-04-16,Chhattisgarh,33,17,0,0,4,0
2020-04-16,Delhi,1578,42,32,17,12,2
2020-04-16,Goa,7,5,0,0,0,0
2020-04-16,Gujarat,871,64,36,176,5,6
2020-04-16,Haryana,205,43,3,6,9,0
2020-04-16,Himachal Pradesh,35,16,1,2,3,0
2020-04-16,Jammu and Kashmir,300,36,4,22,6,0
2020-04-16,Jharkhand,28,0,2,1,0,0
2020-04-16,Karnataka,315,82,13,38,7,2
2020-04-16,Kerala,388,218,3,1,7,0
2020-04-16,Ladakh,17,10,0,0,0,0
2020-04-16,Madhya Pradesh,1120,64,53,133,0,0
2020-04-16,Maharashtra,2919,295,187,232,36,9
2020-04-16,Manipur,2,1,0,0,0,0
2020-04-16,Meghalaya,7,0,1,0,0,0
2020-04-16,Mizoram,1,0,0,0,0,0
2020-04-16,Nagaland,0,0,0,0,0,0
2020-04-16,Odisha,60,18,1,0,0,0
2020-04-16,Puducherry,7,1,0,0,0,0
2020-04-16,Punjab,186,27,13,0,13,0
2020-04-16,Rajasthan,1023,147,3,18,0,0
2020-04-16,Tamil Nadu,1242,118,14,38,37,2
2020-04-16,Telengana,698,120,18,51,0,0
2020-04-16,Tripura,2,1,0,0,1,0
2020-04-16,Uttarakhand,37,9,0,0,0,0
2020-04-16,Uttar Pradesh,773,68,13,38,17,2
2020-04-16,West Bengal,231,42,7,18,5,0
2020-04-17,Andaman and Nicobar Islands,11,10,0,0,0,0
2020-04-17,Andhra Pradesh,572,36,14,38,16,0
2020-04-17,Arunachal Pradesh,1,0,0,0,0,0
2020-04-17,Assam,35,5,1,2,0,0
2020-04-17,Bihar,83,37,1,9,8,0
2020-04-17,Chandigarh,21,9,0,0,2,0
2020-04-17,Chhattisgarh,36,23,0,3,6,0
2020-04-17,Delhi,1640,51,38,62,9,6
2020-04-17,Goa,7,6,0,0,1,0
2020-04-17,Gujarat,1021,74,38,150,10,2
2020-04-17,Haryana,205,43,3,0,0,0
2020-04-17,Himachal Pradesh,35,16,1,0,0,0
2020-04-17,Jammu and Kashmir,314,38,4,14,2,0
2020-04-17,Jharkhand,29,0,2,1,0,0
2020-04-17,Karnataka,353,82,13,38,0,0
2020-04-17,Kerala,395,245,3,7,27,0
2020-04-17,Ladakh,18,14,0,1,4,0
2020-04-17,Madhya Pradesh,1308,65,57,188,1,4
2020-04-17,Maharashtra,3205,300,194,286,5,7
2020-04-17,Manipur,2,1,0,0,0,0
2020-04-17,Meghalaya,9,0,1,2,0,0
2020-04-17,Mizoram,1,0,0,0,0,0
2020-04-17,Nagaland,0,0,0,0,0,0
2020-04-17,Odisha,60,19,1,0,1,0
2020-04-17,Puducherry,7,1,0,0,0,0
2020-04-17,Punjab,186,27,13,0,0,0
2020-04-17,Rajasthan,1131,164,11,108,17,8
2020-04-17,Tamil Nadu,1267,180,15,25,62,1
2020-04-17,Telengana,743,186,18,45,66,0
2020-04-17,Tripura,2,1,0,0,0,0
2020-04-17,Uttarakhand,37,9,0,0,0,0
2020-04-17,Uttar Pradesh,846,74,14,73,6,1
2020-04-17,West Bengal,255,51,10,24,9,3
2020-04-18,Andaman and Nicobar Islands,12,11,0,1,1,0
2020-04-18,Andhra Pradesh,603,42,15,31,6,1
2020-04-18,Arunachal Pradesh,1,0,0,0,0,0
2020-04-18,Assam,35,9,1,0,4,0
2020-04-18,Bihar,85,37,2,2,0,1
2020-04-18,Chandigarh,21,9,0,0,0,0
2020-04-18,Chhattisgarh,36,24,0,0,1,0
2020-04-18,Delhi,1707,72,42,67,21,4
2020-04-18,Goa,7,6,0,0,0,0
2020-04-18,Gujarat,1272,88,48,251,14,10
2020-04-18,Haryana,225,43,3,20,0,0
2020-04-18,Himachal Pradesh,38,16,1,3,0,0
2020-04-18,Jammu and Kashmir,328,42,5,14,4,1
2020-04-18,Jharkhand,33,0,2,4,0,0
2020-04-18,Karnataka,371,92,13,18,10,0
2020-04-18,Kerala,396,255,3,1,10,0
2020-04-18,Ladakh,18,14,0,0,0,0
2020-04-18,Madhya Pradesh,1355,69,69,47,4,12
2020-04-18,Maharashtra,3323,331,201,118,31,7
2020-04-18,Manipur,2,1,0,0,0,0
2020-04-18,Meghalaya,11,0,1,2,0,0
2020-04-18,Mizoram,1,0,0,0,0,0
2020-04-18,Nagaland,0,0,0,0,0,0
2020-04-18,Odisha,60,21,1,0,2,0
2020-04-18,Puducherry,7,3,0,0,2,0
2020-04-18,Punjab,202,27,13,16,0,0
2020-04-18,Rajasthan,1229,183,11,98,19,0
2020-04-18,Tamil Nadu,1323,283,15,56,103,0
2020-04-18,Telengana,791,186,18,48,0,0
2020-04-18,Tripura,2,1,0,0,0,0
2020-04-18,Uttarakhand,42,9,0,5,0,0
2020-04-18,Uttar Pradesh,969,86,14,123,12,0
2020-04-18,West Bengal,287,55,10,32,4,0
2020-04-19,Andaman and Nicobar Islands,14,11,0,2,0,0
2020-04-19,Andhra Pradesh,603,42,15,0,0,0
2020-04-19,Arunachal Pradesh,1,0,0,0,0,0
2020-04-19,Assam,35,12,1,0,3,0
2020-04-19,Bihar,86,37,2,1,0,0
2020-04-19,Chandigarh,23,10,0,2,1,0
2020-04-19,Chhattisgarh,36,24,0,0,0,0
2020-04-19,Delhi,1893,72,43,186,0,1
2020-04-19,Goa,7,6,0,0,0,0
2020-04-19,Gujarat,1604,94,58,332,6,10
2020-04-19,Haryana,233,87,3,8,44,0
2020-04-19,Himachal Pradesh,39,16,1,1,0,0
2020-04-19,Jammu and Kashmir,341,51,5,13,9,0
2020-04-19,Jharkhand,35,0,2,2,0,0
2020-04-19,Karnataka,384,104,14,13,12,1
2020-04-19,Kerala,400,257,3,4,2,0
2020-04-19,Ladakh,18,14,0,0,0,0
2020-04-19,Madhya Pradesh,1407,127,70,52,58,1
2020-04-19,Maharashtra,3651,365,211,328,34,10
2020-04-19,Manipur,2,1,0,0,0,0
2020-04-19,Meghalaya,11,0,1,0,0,0
2020-04-19,Mizoram,1,0,0,0,0,0
2020-04-19,Nagaland,0,0,0,0,0,0
2020-04-19,Odisha,61,24,1,1,3,0
2020-04-19,Puducherry,7,3,0,0,0,0
2020-04-19,Punjab,219,31,16,17,4,3
2020-04-19,Rajasthan,1351,183,11,122,0,0
2020-04-19,Tamil Nadu,1372,365,15,49,82,0
2020-04-19,Telengana,844,186,18,53,0,0
2020-04-19,Tripura,2,1,0,0,0,0
2020-04-19,Uttarakhand,42,9,0,0,0,0
2020-04-19,Uttar Pradesh,1084,108,17,115,22,3
2020-04-19,West Bengal,310,62,12,23,7,2
2020-04-20,Andaman and Nicobar Islands,15,11,0,1,0,0
2020-04-20,Andhra Pradesh,722,92,20,119,50,5
2020-04-20,Arunachal Pradesh,1,0,0,0,0,0
2020-04-20,Assam,35,17,1,0,5,0
2020-04-20,Bihar,96,42,2,10,5,0
2020-04-20,Chandigarh,26,13,0,3,3,0
2020-04-20,Chhattisgarh,36,25,0,0,1,0
2020-04-20,Delhi,2003,290,45,110,218,2
2020-04-20,Goa,7,7,0,0,1,0
2020-04-20,Gujarat,1851,106,67,247,12,9
2020-04-20,Haryana,233,87,3,0,0,0
2020-04-20,Himachal Pradesh,39,16,1,0,0,0
2020-04-20,Jammu and Kashmir,350,56,5,9,5,0
2020-04-20,Jharkhand,42,0,2,7,0,0
2020-04-20,Karnataka,395,111,16,11,7,2
2020-04-20,Kerala,402,270,3,2,13,0
2020-04-20,Ladakh,18,14,0,0,0,0
2020-04-20,Madhya Pradesh,1485,127,74,78,0,4
2020-04-20,Maharashtra,4203,507,223,552,142,12
2020-04-20,Manipur,2,2,0,0,1,0
2020-04-20,Meghalaya,11,0,1,0,0,0
2020-04-20,Mizoram,1,0,0,0,0,0
2020-04-20,Nagaland,0,0,0,0,0,0
2020-04-20,Odisha,68,24,1,7,0,0
2020-04-20,Puducherry,7,3,0,0,0,0
2020-04-20,Punjab,219,31,16,0,0,0
2020-04-20,Rajasthan,1478,183,14,127,0,3
2020-04-20,Tamil Nadu,1477,411,15,105,46,0
2020-04-20,Telengana,873,190,21,29,4,3
2020-04-20,Tripura,2,1,0,0,0,0
2020-04-20,Uttarakhand,44,11,0,2,2,0
2020-04-20,Uttar Pradesh,1176,129,17,92,21,0
2020-04-20,West Bengal,339,66,12,29,4,0
2020-04-21,Andaman and Nicobar Islands,16,11,0,1,0,0
2020-04-21,Andhra Pradesh,757,96,22,35,4,2
2020-04-21,Arunachal Pradesh,1,1,0,0,1,0
2020-04-21,Assam,35,19,1,0,2,0
2020-04-21,Bihar,114,42,2,18,0,0
